,ID,VALUE_PER_UNIT,YEAR_INDEX,LONGITUDE,LATITUDE,PROVINCE_NB,PROVINCE_NL,PROVINCE_NS,PROVINCE_ON,PROVINCE_PE,PROVINCE_QC,SOIL_TEXTURE_CLAY_LOAM,SOIL_TEXTURE_GRAVELLY_LOAM,SOIL_TEXTURE_HEAVY_CLAY,SOIL_TEXTURE_LIGHT_LOAM,SOIL_TEXTURE_LOAM,SOIL_TEXTURE_MUCK,SOIL_TEXTURE_SANDY,SOIL_TEXTURE_SANDY_CLAY,SOIL_TEXTURE_SANDY_LOAM,SOIL_TEXTURE_SILT,SOIL_TEXTURE_SILTY_LOAM,SOIL_TEXTURE_SILT_CLAY,TILE_DRAINAGE_yes,IRRIGATION_OTHER,IRRIGATION_PIVOT
13336,13337,2.5357000000000003,6,-72.91699100000001,46.299801,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13337,13338,4.3288,3,-73.155659,45.679947999999996,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13346,13347,2.3237,4,-73.017883,46.242121000000004,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13347,13348,0.5683418749351349,5,-65.14309200000001,46.011747,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13351,13352,1.3912020677760042,4,-82.365678,42.180108000000004,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13358,13359,3.5998280148065414,3,-82.168862,42.478469,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13363,13364,2.495762146454288,3,-82.29799,42.86007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13365,13366,0.6815160395961313,6,-65.05288,45.03001,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13367,13368,0.6442031599808247,6,-100.247905,50.288509999999995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13381,13382,5.843048684659217,6,-79.03094499999999,44.015318,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13383,13384,0.4732063871742536,5,-97.453625,50.119005,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13400,13401,3.6895000000000002,5,-71.949679,46.112224,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13406,13407,1.9795594609153764,5,-82.47698299999999,42.18228,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13411,13412,0.42032588228898454,5,-62.830861,45.655424,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13413,13414,4.394271113900654,6,-81.340284,43.188625,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13418,13419,0.25600094888382596,6,-64.94649,45.010279,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13422,13423,0.6676781504672759,6,-65.044376,45.024936,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13424,13425,2.264718819035005,3,-79.820891,42.907584,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13432,13433,0.5871218673242958,6,-63.349679,45.356442,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
13435,13436,3.7555042675061654,5,-79.402485,43.055153999999995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13437,13438,10.078431178741049,6,-79.860332,43.562978,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13442,13443,0.10180732716229372,5,-96.323895,50.485191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13456,13457,4.327500000000001,5,-73.28341800000001,45.975919,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13457,13458,1.8923313383709839,6,-97.689614,49.021196,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13458,13459,0.9434475123923239,5,-76.007366,44.835846999999994,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13470,13471,2.605723943996086,3,-80.412531,43.822608,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
13474,13475,2.222710941322408,5,-82.685925,42.1547,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13486,13487,1.0059651186351888,5,-75.823823,44.727619,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13490,13491,0.6123265939518541,6,-63.355,45.358041,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
13501,13502,0.5095308461374992,5,-97.465289,50.148648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13506,13507,1.8963,4,-71.858818,45.351178000000004,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13515,13516,3.5423,4,-73.181602,45.050849,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
13525,13526,1.2167458226872192,6,-67.766856,46.237735,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13526,13527,1.6652,5,-72.30435200000001,46.229571,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13528,13529,0.4329282456027636,5,-62.83013199999999,45.656769,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13538,13539,1.6185388177500581,5,-79.088699,43.005918,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13540,13541,0.691153140953727,6,-65.05810100000001,45.030884,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13542,13543,1.203155038721379,3,-82.229559,42.278843,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13543,13544,2.0001,5,-71.50348699999999,46.739951,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13549,13550,1.0954171876467187,6,-76.944602,45.450105,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13559,13560,0.4727121768482231,5,-97.46526899999999,50.1265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13560,13561,7.2041039225473575,4,-79.474711,44.151235,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13562,13563,1.1542282164443545,4,-77.55789,44.39345,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13563,13564,1.2876650044726035,2,-78.35006700000001,44.556702,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
13564,13565,0.4692527045660092,6,-99.17543,50.384301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13565,13566,1.8868950247846479,4,-82.888284,42.050159,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13570,13571,3.6389,6,-73.39799000000001,45.703559999999996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13572,13573,2.5254147660161212,3,-80.384918,43.820895,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
13575,13576,1.579990412319675,6,-79.642763,44.782174,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
13597,13598,0.6812689344331161,6,-65.060066,45.026148,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13607,13608,0.6362957947643358,6,-63.352339,45.355160999999995,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
13616,13617,0.48951532793326186,5,-97.45368,50.16343,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13629,13630,2.6489000000000003,5,-72.566524,45.559881,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13630,13631,4.922087742101284,5,-80.863237,43.126609,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13636,13637,3.7100369175113546,6,-82.458465,42.123883,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13641,13642,1.2708618533875646,4,-97.01275799999999,49.253568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13642,13643,2.180455958446796,3,-81.718779,42.738237,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
13657,13658,2.9184,5,-73.151088,45.1143,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13673,13674,4.8486975086857464,3,-81.48439,43.396953,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13688,13689,2.4215,5,-72.57632,45.559149,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13691,13692,1.3323910389783684,4,-77.3753,44.60087,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13692,13693,1.0252393213503803,3,-74.912911,45.661756,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13698,13699,0.8875000000000001,6,-71.761145,45.443135999999996,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13702,13703,2.992443524114993,3,-81.92331300000001,42.439871000000004,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13706,13707,5.4108617545455,3,-81.17,43.17323,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13741,13742,1.6501000000000001,4,-71.877726,45.157682,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13756,13757,2.0665404782967536,5,-81.49054699999999,44.061337,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13771,13772,2.702,3,-73.87424399999999,45.082322,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
13782,13783,1.3860128593526833,5,-97.111673,49.560016999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13789,13790,4.1289,4,-72.92086,45.82358,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
13796,13797,0.632836322482122,5,-65.15451999999999,46.025475,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13801,13802,1.792006642186782,4,-82.90861899999999,42.132581,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13809,13810,1.7247940378466269,6,-82.377597,42.718752,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13823,13824,2.534310551884671,4,-78.338013,43.995778,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13825,13826,2.3173522187572586,6,-81.50068,44.017509000000004,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13827,13828,1.095664292809734,5,-97.568306,50.04531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13831,13832,0.6810218292701008,6,-65.05833100000001,45.033632,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13841,13842,3.9860533845994177,6,-81.896553,42.840353,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13842,13843,0.6437089496547941,5,-81.251832,44.854932,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13845,13846,1.457426251464098,6,-97.577871,49.173761999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13856,13857,0.7524352213815155,6,-62.70964,46.080505,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13859,13860,0.6034308080833041,4,-99.55719,49.277908000000004,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13866,13867,2.271390658436417,3,-82.493422,42.149976,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13876,13877,2.41248770651814,4,-82.77374300000001,42.171445,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13878,13879,2.5787894812274206,3,-81.622374,42.825790000000005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
13881,13882,1.0706,4,-72.29539399999999,45.760034000000005,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13884,13885,3.8118000000000003,3,-73.862566,45.283603,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
13888,13889,4.537345003286498,6,-81.17488900000001,43.499009,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13889,13890,1.0919577153645048,5,-97.568306,50.04531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13891,13892,4.5707042002935605,5,-81.075625,43.19917,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13892,13893,4.628526808439135,5,-80.469701,43.751487,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
13893,13894,0.6654542040001383,6,-65.053123,45.024912,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13911,13912,2.9274548662419755,4,-79.51123199999999,43.072274,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13915,13916,0.8058099365928152,6,-62.70964,46.080505,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13922,13923,6.976025857084258,5,-80.95763000000001,43.15955,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
13924,13925,4.356464023959316,5,-81.409901,43.689899,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13941,13942,4.197575404140494,3,-81.02368299999999,43.521328999999994,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13947,13948,0.6822573550851772,6,-65.056411,45.029282,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13959,13960,4.9527287823151775,5,-80.53575,43.258659,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13964,13965,4.969531933400217,5,-80.6864,43.34248,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13980,13981,1.5258,4,-72.300752,46.21971,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13988,13989,0.6813,4,-69.624978,47.683306,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
13993,13994,1.2001897767651957,5,-76.731696,45.704709,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13996,13997,1.9489184207014822,3,-74.596277,45.21346,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14001,14002,3.6892800838180713,5,-82.015107,42.53464,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14006,14007,0.8939,4,-71.377712,46.406753,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14011,14012,0.5208976836362019,5,-101.25120600000001,49.528909999999996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14012,14013,0.6508749993822371,6,-65.053678,45.032032,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14034,14035,0.4692527045660092,5,-101.059696,49.551296,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14041,14042,2.0292275986814468,5,-81.342572,44.254224,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14043,14044,1.1455795357388197,5,-76.731696,45.704709,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
14045,14046,1.5659054180278043,5,-97.0205,49.633506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14047,14048,5.603603781697415,6,-80.417985,43.503655,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14049,14050,3.6455,6,-73.18993,46.172746999999994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14061,14062,0.673114464053612,5,-99.998866,51.114498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14066,14067,3.665557988168605,5,-80.418848,43.757825,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14067,14068,5.34908546379168,2,-80.835751,43.321594,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
14072,14073,1.2197110846434025,5,-97.03537,49.313034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14080,14081,0.6259173779176942,5,-99.54606899999999,49.44747,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14081,14082,3.8187,2,-74.059078,45.309504,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
14083,14084,4.655708376370816,4,-81.23606099999999,43.246109999999994,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14094,14095,2.5775539554123443,4,-81.479373,42.69786,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
14100,14101,5.553194328442299,5,-80.65655699999999,43.718697999999996,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14104,14105,1.6190330280760887,5,-97.009073,49.633418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14107,14108,2.3662,6,-72.09468299999999,46.440033,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
14108,14109,2.302278803813327,5,-81.49825600000001,44.135837,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14110,14111,2.571129221173947,2,-81.60665300000001,42.603778999999996,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14111,14112,2.0794,5,-70.98428,46.753693,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14118,14119,0.6899176151386507,6,-65.054355,45.027415999999995,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14121,14122,0.6476626322630386,5,-99.998866,51.114498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14135,14136,0.19200071166286947,6,-76.764527,45.880404999999996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14138,14139,0.2947,5,-79.404948,47.468538,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
14143,14144,1.244174495781915,6,-97.80645200000001,49.749971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14147,14148,1.0161,5,-75.40844799999999,45.535588,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14168,14169,2.093969151391449,4,-80.40679,43.891718,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14179,14180,0.8732696460959856,5,-65.238573,44.925703000000006,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14181,14182,0.5979944944969681,5,-65.29688900000001,44.863139000000004,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14193,14194,0.6456857909589163,5,-99.546054,49.439962,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14197,14198,1.1927766218747375,6,-97.82042,49.757785999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14201,14202,0.26662647089348285,5,-100.219913,51.794796999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14210,14211,2.4920555690090587,5,-80.679517,44.406040000000004,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14216,14217,2.2061,6,-72.09468299999999,46.440033,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
14225,14226,3.532121200140356,6,-74.45918499999999,45.291616,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
14232,14233,0.6859639325304063,6,-77.077353,43.912749,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14242,14243,3.9887715413925857,4,-80.46539,42.876540000000006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14244,14245,0.6259173779176942,5,-99.54606899999999,49.44747,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14254,14255,3.2365834251740857,5,-79.860686,44.463286,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14258,14259,2.8199641203303303,5,-81.875803,42.409881,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14259,14260,2.4955000000000003,6,-73.132584,46.139998,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14270,14271,4.357205339448362,5,-80.54839,43.17471,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14271,14272,2.1635,6,-72.09468299999999,46.440033,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14276,14277,2.136718344593092,4,-82.22416899999999,42.633908,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14282,14283,0.6318479018300608,6,-65.78688199999999,45.666796000000005,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14284,14285,0.6488981580781149,6,-65.046649,45.024308000000005,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14290,14291,1.9051808068477782,5,-79.305784,42.943381,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14297,14298,0.8572078104999926,4,-62.555981,46.333690999999995,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14298,14299,2.7890759749534206,4,-82.600373,42.217839,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14302,14303,3.879056849013803,3,-81.00418,42.767309999999995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
14306,14307,4.052524673450527,5,-82.14383000000001,42.35411,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
14308,14309,3.746855586800631,5,-81.93027,42.40103,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
14310,14311,2.259529610611684,4,-81.177877,44.323668,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14321,14322,2.553090544273832,5,-80.67211800000001,44.406826,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14324,14325,0.7319254928512476,5,-100.919984,49.121456,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14327,14328,2.6393,4,-73.197788,46.156333000000004,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14337,14338,6.6055,5,-74.370432,45.339233,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14348,14349,0.7034,5,-72.38573000000001,46.76166,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
14357,14358,0.6081258061805943,5,-99.54605699999999,49.432739,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14368,14369,4.548464735622186,4,-80.628098,43.709323,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
14369,14370,0.7660260053473558,3,-79.786688,47.573581,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14382,14383,1.5115422821644435,4,-99.333504,49.920021999999996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14393,14394,6.776859095693945,5,-81.118895,43.362031,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14399,14400,0.3612677483283336,5,-99.682136,51.077574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14406,14407,0.8119875656681971,5,-77.61846,44.155190000000005,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14407,14408,1.2857,6,-72.155458,46.652462,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
14411,14412,0.5930523912366625,5,-99.557179,49.447451,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14431,14432,6.917461933449638,5,-80.380569,43.285546999999994,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14432,14433,2.538758444818946,6,-75.60427,45.07434,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14435,14436,0.7623194279021266,5,-100.93098499999999,49.121463,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14436,14437,1.0141195890146928,4,-99.333504,49.920021999999996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14448,14449,0.31604750349653804,6,-65.78688199999999,45.666796000000005,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14456,14457,5.3223,5,-72.907967,45.65996,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14457,14458,0.3610206431653183,5,-99.682136,51.077574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14465,14466,2.197753319857865,4,-78.325055,44.470725,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14477,14478,2.968227218139496,4,-81.91293399999999,42.944894,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14478,14479,0.37831800457638765,5,-97.568687,50.178329999999995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14491,14492,1.4925151846122673,4,-99.33380799999999,49.929745000000004,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14492,14493,1.5130000000000001,6,-72.081677,45.540997,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14493,14494,3.550901192529517,2,-82.388253,42.592645000000005,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14498,14499,3.944292612049836,4,-74.84158199999999,45.423519,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14499,14500,0.28515935811962856,4,-101.218976,51.351493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14507,14508,1.789535590556629,2,-82.55373900000001,42.314445,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14508,14509,0.9859496004309514,5,-100.640156,50.398922,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
